21.533203,-37.91988
43.066406,-32.072231
64.599609,-28.609631
86.132813,-26.496044
107.666016,-25.091278
129.199219,-24.68717
150.732422,-25.416876
172.265625,-26.303219
193.798828,-26.719429
215.332031,-27.355932
236.865234,-28.339808
258.398438,-29.508923
279.931641,-30.464849
301.464844,-31.407242
322.998047,-32.811211
344.53125,-34.252815
366.064453,-35.114571
387.597656,-35.755173
409.130859,-36.656189
430.664063,-36.716042
452.197266,-36.496307
473.730469,-36.735596
495.263672,-37.188477
516.796875,-37.819798
538.330078,-38.63731
559.863281,-39.972359
581.396484,-41.839718
602.929688,-43.235676
624.462891,-42.880562
645.996094,-41.83696
667.529297,-41.30014
689.0625,-41.094734
710.595703,-41.087505
732.128906,-41.457355
753.662109,-42.340515
775.195313,-43.243057
796.728516,-43.818886
818.261719,-44.494446
839.794922,-45.422386
861.328125,-45.767727
882.861328,-45.544987
904.394531,-45.42347
925.927734,-45.573196
947.460938,-45.489513
968.994141,-44.887726
990.527344,-44.031628
1012.060547,-43.402622
1033.59375,-42.938709
1055.126953,-42.527519
1076.660156,-42.205406
1098.193359,-42.351318
1119.726563,-42.595779
1141.259766,-42.193222
1162.792969,-41.547768
1184.326172,-41.253464
1205.859375,-41.320515
1227.392578,-41.577099
1248.925781,-41.947521
1270.458984,-42.119415
1291.992188,-42.103378
1313.525391,-42.069633
1335.058594,-42.046684
1356.591797,-42.149998
1378.125,-42.496098
1399.658203,-42.909706
1421.191406,-43.225601
1442.724609,-43.171432
1464.257813,-42.764019
1485.791016,-42.382683
1507.324219,-42.148872
1528.857422,-42.024181
1550.390625,-41.705738
1571.923828,-41.154778
1593.457031,-40.589897
1614.990234,-39.814621
1636.523438,-39.020756
1658.056641,-38.643074
1679.589844,-38.436123
1701.123047,-38.106068
1722.65625,-37.940174
1744.189453,-38.104717
1765.722656,-38.328869
1787.255859,-38.517197
1808.789063,-38.711945
1830.322266,-38.817535
1851.855469,-38.650826
1873.388672,-38.324711
1894.921875,-38.019535
1916.455078,-37.816994
1937.988281,-37.70747
1959.521484,-37.742378
1981.054688,-37.845436
2002.587891,-38.057304
2024.121094,-38.368439
2045.654297,-38.644699
2067.1875,-38.966778
2088.720703,-39.300934
2110.253906,-39.633675
2131.787109,-39.952259
2153.320313,-40.386761
2174.853516,-41.459087
2196.386719,-44.050922
2217.919922,-48.868336
2239.453125,-51.919292
2260.986328,-48.797478
2282.519531,-47.733852
2304.052734,-49.81012
2325.585938,-53.688755
2347.119141,-50.378429
2368.652344,-47.290173
2390.185547,-47.351604
2411.71875,-50.567551
2433.251953,-55.677299
2454.785156,-52.548901
2476.318359,-49.873959
2497.851563,-50.471222
2519.384766,-54.208332
2540.917969,-60.068233
2562.451172,-56.503849
2583.984375,-53.083408
2605.517578,-53.300476
2627.050781,-56.872044
